-0.353;1.741;1.335;False;0.2236299;0
-0.603;1.991;1.585;False;0.5011801;0
-0.603;1.991;1.335;False;0.3182769;0
-0.603;1.741;1.585;False;0.3741024;0
-0.603;1.741;1.335;False;0.1795228;0
-0.353;1.991;1.085;False;0.2219499;0
-0.353;1.991;0.835;False;0.1378659;0
-0.353;1.741;1.085;False;0.09451696;0
-0.353;1.741;0.835;False;0.04559192;0
-0.603;1.991;1.085;False;0.1901174;0
-0.603;1.991;0.835;False;0.1391807;0
-0.603;1.741;1.085;False;0.07340071;0
-0.603;1.741;0.835;False;0.05258342;0
-0.353;1.491;1.585;False;0.3312422;0
-0.353;1.491;1.335;False;0.1242964;0
-0.353;1.241;1.585;False;0.2884413;0
-0.353;1.241;1.335;False;0.06626921;0
-0.603;1.491;1.585;False;0.284054;0
-0.603;1.491;1.335;False;0.07886668;0
-0.603;1.241;1.585;False;0.2385229;0
-0.603;1.241;1.335;False;0.01315627;0
-0.353;1.491;1.085;False;0.01704087;0
-0.353;1.491;0.835;True;0.0003022377;0.9395525
-0.353;1.241;1.085;True;0.0003973946;0.9205211
-0.353;1.241;0.835;True;0.0001771991;0.9645602
-0.603;1.491;1.085;True;0.003825777;0.2348445
-0.603;1.491;0.835;True;0.002597654;0.4804692
-0.603;1.241;1.085;True;0.0003859047;0.9228191
-0.603;1.241;0.835;True;0.001306483;0.7387035
0.147;1.991;0.585;False;0.2536408;0
0.147;1.991;0.335;False;0.2762305;0
0.147;1.741;0.585;False;0.1237487;0
0.147;1.741;0.335;False;0.1513164;0
-0.103;1.991;0.585;False;0.105204;0
-0.103;1.991;0.335;False;0.1398792;0
-0.103;1.741;0.585;True;0.002218611;0.5562779
-0.103;1.741;0.335;False;0.0837459;0
0.147;1.991;0.08499998;False;0.4161673;0
0.147;1.991;-0.165;False;0.6338914;0
0.147;1.741;0.08499998;False;0.3566817;0
0.147;1.741;-0.165;False;0.5971155;0
-0.103;1.991;0.08499998;False;0.351982;0
-0.103;1.991;-0.165;False;0.5943202;0
-0.103;1.741;0.08499998;False;0.3413952;0
-0.103;1.741;-0.165;False;0.5881664;0
0.147;1.491;0.585;False;0.04318069;0
0.147;1.491;0.335;False;0.08488715;0
0.147;1.241;0.585;False;0.01888791;0
0.147;1.241;0.335;False;0.08378127;0
-0.103;1.491;0.585;True;0.0001411949;0.971761
-0.103;1.491;0.335;False;0.08379254;0
-0.103;1.241;0.585;True;0.0004417468;0.9116507
-0.103;1.241;0.335;False;0.08380111;0
0.147;1.491;0.08499998;False;0.3339604;0
0.147;1.491;-0.165;False;0.5838276;0
0.147;1.241;0.08499998;False;0.3357989;0
0.147;1.241;-0.165;False;0.5848901;0
-0.103;1.491;0.08499998;True;7.026295E-05;0.9859474
-0.103;1.491;-0.165;False;0.07252406;0
-0.103;1.241;0.08499998;True;0.001279544;0.7440913
-0.103;1.241;-0.165;False;0.06466265;0
-0.353;1.991;0.585;False;0.1669792;0
-0.353;1.991;0.335;True;0.002753107;0.4493786
-0.353;1.741;0.585;False;0.1729708;0
-0.353;1.741;0.335;True;0.001007791;0.7984419
-0.603;1.991;0.585;False;0.166427;0
-0.603;1.991;0.335;False;0.07689094;0
-0.603;1.741;0.585;False;0.167539;0
-0.603;1.741;0.335;True;0.0008529922;0.8294016
-0.353;1.991;0.08499998;False;0.1779052;0
-0.353;1.991;-0.165;False;0.2946944;0
-0.353;1.741;0.08499998;False;0.03875011;0
-0.353;1.741;-0.165;False;0.1641292;0
-0.603;1.991;0.08499998;False;0.1317136;0
-0.603;1.991;-0.165;False;0.2480495;0
-0.603;1.741;0.08499998;True;6.342584E-05;0.9873148
-0.603;1.741;-0.165;False;0.1129162;0
-0.353;1.491;0.585;False;0.1678332;0
-0.353;1.491;0.335;True;0.0004993448;0.900131
-0.353;1.241;0.585;False;0.1683071;0
-0.353;1.241;0.335;False;0.01791609;0
-0.603;1.491;0.585;False;0.1685125;0
-0.603;1.491;0.335;True;4.16032E-05;0.9916794
-0.603;1.241;0.585;False;0.1689175;0
-0.603;1.241;0.335;False;0.06380834;0
-0.353;1.491;0.08499998;True;6.044596E-05;0.9879108
-0.353;1.491;-0.165;False;0.05122115;0
-0.353;1.241;0.08499998;False;0.08350384;0
-0.353;1.241;-0.165;True;0.004677588;0.06448245
-0.603;1.491;0.08499998;False;0.009089124;0
-0.603;1.491;-0.165;True;0.0007542458;0.8491508
-0.603;1.241;0.08499998;False;0.2231863;0
-0.603;1.241;-0.165;False;0.0677911;0
0.147;0.9910001;1.585;False;0.5140847;0
0.147;0.9910001;1.335;False;0.3255301;0
0.147;0.7410001;1.585;False;0.558099;0
0.147;0.7410001;1.335;False;0.3749206;0
-0.103;0.9910001;1.585;False;0.3844013;0
-0.103;0.9910001;1.335;False;0.1766026;0
-0.103;0.7410001;1.585;False;0.4317513;0
-0.103;0.7410001;1.335;False;0.2302218;0
0.147;0.9910001;1.085;False;0.1702619;0
0.147;0.9910001;0.835;False;0.06914037;0
0.147;0.7410001;1.085;False;0.2232768;0
0.147;0.7410001;0.835;False;0.1210631;0
-0.103;0.9910001;1.085;False;0.01128479;0
-0.103;0.9910001;0.835;True;0.0004455249;0.910895
-0.103;0.7410001;1.085;False;0.06382807;0
-0.103;0.7410001;0.835;True;0.0009545498;0.80909
0.147;0.4910001;1.585;False;0.6398514;0
0.147;0.4910001;1.335;False;0.4663767;0
0.147;0.2410001;1.585;False;0.7541201;0
0.147;0.2410001;1.335;False;0.5928078;0
-0.103;0.4910001;1.585;False;0.5197923;0
-0.103;0.4910001;1.335;False;0.3306876;0
-0.103;0.2410001;1.585;False;0.6418511;0
-0.103;0.2410001;1.335;False;0.4679118;0
0.147;0.4910001;1.085;False;0.3229622;0
0.147;0.4910001;0.835;False;0.2238103;0
0.147;0.2410001;1.085;False;0.4604292;0
0.147;0.2410001;0.835;False;0.3679658;0
-0.103;0.4910001;1.085;False;0.1729614;0
-0.103;0.4910001;0.835;False;0.06843111;0
-0.103;0.2410001;1.085;False;0.3234324;0
-0.103;0.2410001;0.835;False;0.2262883;0
-0.353;0.9910001;1.585;False;0.2902646;0
-0.353;0.9910001;1.335;False;0.06311747;0
-0.353;0.7410001;1.585;False;0.3405561;0
-0.353;0.7410001;1.335;False;0.1210862;0
-0.603;0.9910001;1.585;False;0.2401824;0
-0.603;0.9910001;1.335;True;0.002952644;0.4094712
-0.603;0.7410001;1.585;False;0.2924007;0
-0.603;0.7410001;1.335;False;0.05964167;0
-0.353;0.9910001;1.085;True;0.0009935214;0.8012957
-0.353;0.9910001;0.835;True;8.497631E-05;0.9830047
-0.353;0.7410001;1.085;True;0.0002552379;0.9489524
-0.353;0.7410001;0.835;True;0.0001400552;0.971989
-0.603;0.9910001;1.085;True;0.0009445507;0.8110899
-0.603;0.9910001;0.835;True;0.001767706;0.6464587
-0.603;0.7410001;1.085;True;0.002356738;0.5286523
-0.603;0.7410001;0.835;True;0.0006556694;0.8688661
-0.353;0.4910001;1.585;False;0.4341166;0
-0.353;0.4910001;1.335;False;0.2310068;0
-0.353;0.2410001;1.585;False;0.5626792;0
-0.353;0.2410001;1.335;False;0.3781741;0
-0.603;0.4910001;1.585;False;0.3894462;0
-0.603;0.4910001;1.335;False;0.1774274;0
-0.603;0.2410001;1.585;False;0.5218925;0
-0.603;0.2410001;1.335;False;0.3312454;0
-0.353;0.4910001;1.085;False;0.05989557;0
-0.353;0.4910001;0.835;True;0.0009822279;0.8035544
-0.353;0.2410001;1.085;False;0.2250358;0
-0.353;0.2410001;0.835;False;0.1353137;0
-0.603;0.4910001;1.085;True;0.003432601;0.3134799
-0.603;0.4910001;0.835;True;0.001630623;0.6738754
-0.603;0.2410001;1.085;False;0.176311;0
-0.603;0.2410001;0.835;False;0.1046748;0
0.147;0.9910001;0.585;False;0.02413587;0
0.147;0.9910001;0.335;False;0.08368702;0
0.147;0.7410001;0.585;False;0.07615405;0
0.147;0.7410001;0.335;False;0.1045098;0
-0.103;0.9910001;0.585;True;0.0004018022;0.9196396
-0.103;0.9910001;0.335;False;0.08378938;0
-0.103;0.7410001;0.585;True;0.0002755339;0.9448932
-0.103;0.7410001;0.335;False;0.08375907;0
0.147;0.9910001;0.08499998;False;0.334294;0
0.147;0.9910001;-0.165;False;0.5840186;0
0.147;0.7410001;0.08499998;False;0.3394815;0
0.147;0.7410001;-0.165;False;0.5870032;0
-0.103;0.9910001;0.08499998;False;0.3406358;0
-0.103;0.9910001;-0.165;False;0.06347644;0
-0.103;0.7410001;0.08499998;False;0.005010208;0
-0.103;0.7410001;-0.165;False;0.09082174;0
0.147;0.4910001;0.585;False;0.2580691;0
0.147;0.4910001;0.335;False;0.1793827;0
0.147;0.2410001;0.585;False;0.3985274;0
0.147;0.2410001;0.335;False;0.3390103;0
-0.103;0.4910001;0.585;False;0.1670112;0
-0.103;0.4910001;0.335;False;0.01477197;0
-0.103;0.2410001;0.585;False;0.2800022;0
-0.103;0.2410001;0.335;False;0.1992105;0
0.147;0.4910001;0.08499998;False;0.1939096;0
0.147;0.4910001;-0.165;False;0.2768415;0
0.147;0.2410001;0.08499998;False;0.3485113;0
0.147;0.2410001;-0.165;False;0.4185528;0
-0.103;0.4910001;0.08499998;False;0.06822218;0
-0.103;0.4910001;-0.165;False;0.1628232;0
-0.103;0.2410001;0.08499998;False;0.2092346;0
-0.103;0.2410001;-0.165;False;0.2918845;0
-0.353;0.9910001;0.585;False;0.1681247;0
-0.353;0.9910001;0.335;True;0.0003055093;0.9388981
-0.353;0.7410001;0.585;False;0.1675496;0
-0.353;0.7410001;0.335;True;0.0007034345;0.8593131
-0.603;0.9910001;0.585;False;0.03689764;0
-0.603;0.9910001;0.335;False;0.08517605;0
-0.603;0.7410001;0.585;True;0.0007944025;0.8411195
-0.603;0.7410001;0.335;False;0.06366965;0
-0.353;0.9910001;0.08499998;True;0.0004786479;0.9042704
-0.353;0.9910001;-0.165;True;0.001522983;0.6954034
-0.353;0.7410001;0.08499998;True;0.001039346;0.7921308
-0.353;0.7410001;-0.165;False;0.0192709;0
-0.603;0.9910001;0.08499998;True;0.000236224;0.9527552
-0.603;0.9910001;-0.165;True;0.0002352547;0.952949
-0.603;0.7410001;0.08499998;True;2.066168E-05;0.9958677
-0.603;0.7410001;-0.165;True;9.672506E-06;0.9980655
-0.353;0.4910001;0.585;False;0.1671095;0
-0.353;0.4910001;0.335;True;0.0006698194;0.8660361
-0.353;0.2410001;0.585;False;0.2259132;0
-0.353;0.2410001;0.335;False;0.1246245;0
-0.603;0.4910001;0.585;False;0.1672549;0
-0.603;0.4910001;0.335;True;0.000687718;0.8624564
-0.603;0.2410001;0.585;False;0.2406847;0
-0.603;0.2410001;0.335;False;0.1205352;0
-0.353;0.4910001;0.08499998;True;0.002184002;0.5631996
-0.353;0.4910001;-0.165;False;0.09386484;0
-0.353;0.2410001;0.08499998;False;0.1324969;0
-0.353;0.2410001;-0.165;False;0.2145383;0
-0.603;0.4910001;0.08499998;True;0.0006370768;0.8725846
-0.603;0.4910001;-0.165;False;0.05742711;0
-0.603;0.2410001;0.08499998;False;0.1045509;0
-0.603;0.2410001;-0.165;False;0.1785054;0
-0.8529999;1.991;1.585;False;0.4540948;0
-0.8529999;1.991;1.335;False;0.2534387;0
-0.8529999;1.741;1.585;False;0.3377116;0
-0.8529999;1.741;1.335;False;0.1154161;0
-1.103;1.991;1.585;False;0.4983764;0
-1.103;1.991;1.335;False;0.3055645;0
-1.103;1.741;1.585;False;0.3855818;0
-1.103;1.741;1.335;False;0.1745534;0
-0.8529999;1.991;1.085;False;0.08300345;0
-0.8529999;1.991;0.835;True;0.001605112;0.6789776
-0.8529999;1.741;1.085;True;0.004689474;0.06210515
-0.8529999;1.741;0.835;True;0.0003518199;0.929636
-1.103;1.991;1.085;False;0.1435458;0
-1.103;1.991;0.835;False;0.03675173;0
-1.103;1.741;1.085;True;0.003117558;0.3764885
-1.103;1.741;0.835;True;0.001120105;0.775979
-0.8529999;1.491;1.585;False;0.2613555;0
-0.8529999;1.491;1.335;False;0.02146612;0
-0.8529999;1.241;1.585;False;0.233694;0
-0.8529999;1.241;1.335;True;0.004307807;0.1384386
-1.103;1.491;1.585;False;0.3118912;0
-1.103;1.491;1.335;False;0.08767912;0
-1.103;1.241;1.585;False;0.2846618;0
-1.103;1.241;1.335;False;0.0593392;0
-0.8529999;1.491;1.085;True;0.0002066849;0.958663
-0.8529999;1.491;0.835;True;0.0002692219;0.9461556
-0.8529999;1.241;1.085;True;4.654447E-05;0.9906911
-0.8529999;1.241;0.835;True;0.0007623069;0.8475386
-1.103;1.491;1.085;True;0.0001824893;0.9635022
-1.103;1.491;0.835;True;0.0001832468;0.9633507
-1.103;1.241;1.085;True;2.3309E-05;0.9953382
-1.103;1.241;0.835;True;4.679845E-05;0.9906403
-1.353;1.991;1.585;False;0.5820641;0
-1.353;1.991;1.335;False;0.4016463;0
-1.353;1.741;1.585;False;0.4752566;0
-1.353;1.741;1.335;False;0.280348;0
-1.603;1.991;1.585;False;0.6991748;0
-1.603;1.991;1.335;False;0.5328516;0
-1.603;1.741;1.585;False;0.5994209;0
-1.603;1.741;1.335;False;0.4215647;0
-1.353;1.991;1.085;False;0.2521484;0
-1.353;1.991;0.835;False;0.1522698;0
-1.353;1.741;1.085;False;0.118289;0
-1.353;1.741;0.835;False;0.0132301;0
-1.603;1.991;1.085;False;0.3965415;0
-1.603;1.991;0.835;False;0.3036441;0
-1.603;1.741;1.085;False;0.2745552;0
-1.603;1.741;0.835;False;0.1743431;0
-1.353;1.491;1.585;False;0.4058128;0
-1.353;1.491;1.335;False;0.2007762;0
-1.353;1.241;1.585;False;0.3794802;0
-1.353;1.241;1.335;False;0.1717869;0
-1.603;1.491;1.585;False;0.5348145;0
-1.603;1.491;1.335;False;0.3487954;0
-1.603;1.241;1.585;False;0.5097455;0
-1.603;1.241;1.335;False;0.3205315;0
-1.353;1.491;1.085;False;0.03384559;0
-1.353;1.491;0.835;True;0.001423248;0.7153504
-1.353;1.241;1.085;False;0.01070823;0
-1.353;1.241;0.835;True;0.0007521908;0.8495618
-1.603;1.491;1.085;False;0.1947832;0
-1.603;1.491;0.835;False;0.09000859;0
-1.603;1.241;1.085;False;0.1643775;0
-1.603;1.241;0.835;False;0.05881646;0
-0.8529999;1.991;0.585;True;0.00214614;0.5707719
-0.8529999;1.991;0.335;True;0.002760973;0.4478053
-0.8529999;1.741;0.585;True;0.001237059;0.7525882
-0.8529999;1.741;0.335;True;0.0004595762;0.9080848
-1.103;1.991;0.585;True;0.003042142;0.3915715
-1.103;1.991;0.335;False;0.08376753;0
-1.103;1.741;0.585;True;0.002502128;0.4995744
-1.103;1.741;0.335;False;0.08377828;0
-0.8529999;1.991;0.08499998;False;0.3387335;0
-0.8529999;1.991;-0.165;False;0.1144941;0
-0.8529999;1.741;0.08499998;True;4.449063E-06;0.9991102
-0.8529999;1.741;-0.165;False;0.01366511;0
-1.103;1.991;0.08499998;False;0.05726459;0
-1.103;1.991;-0.165;False;0.1532351;0
-1.103;1.741;0.08499998;True;0.0005348283;0.8930343
-1.103;1.741;-0.165;False;0.05653039;0
-0.8529999;1.491;0.585;True;0.001039763;0.7920474
-0.8529999;1.491;0.335;True;1.594789E-05;0.9968104
-0.8529999;1.241;0.585;False;0.01332554;0
-0.8529999;1.241;0.335;False;0.08401842;0
-1.103;1.491;0.585;True;0.0008757839;0.8248432
-1.103;1.491;0.335;False;0.08385324;0
-1.103;1.241;0.585;False;0.05215697;0
-1.103;1.241;0.335;False;0.08392696;0
-0.8529999;1.491;0.08499998;False;0.01082664;0
-0.8529999;1.491;-0.165;True;0.0001876818;0.9624636
-0.8529999;1.241;0.08499998;False;0.2394488;0
-0.8529999;1.241;-0.165;False;0.06906485;0
-1.103;1.491;0.08499998;True;6.837922E-05;0.9863241
-1.103;1.491;-0.165;False;0.05271035;0
-1.103;1.241;0.08499998;False;0.1339195;0
-1.103;1.241;-0.165;True;0.003007387;0.3985226
-1.353;1.991;0.585;False;0.1761968;0
-1.353;1.991;0.335;False;0.1813638;0
-1.353;1.741;0.585;False;0.01243948;0
-1.353;1.741;0.335;False;0.08037713;0
-1.603;1.991;0.585;False;0.3362389;0
-1.603;1.991;0.335;False;0.3120413;0
-1.603;1.741;0.585;False;0.1868143;0
-1.603;1.741;0.335;False;0.1537334;0
-1.353;1.991;0.08499998;False;0.279002;0
-1.353;1.991;-0.165;False;0.4111937;0
-1.353;1.741;0.08499998;False;0.1412801;0
-1.353;1.741;-0.165;False;0.2563443;0
-1.603;1.991;0.08499998;False;0.4194378;0
-1.603;1.991;-0.165;False;0.5276288;0
-1.603;1.741;0.08499998;False;0.216704;0
-1.603;1.741;-0.165;False;0.3291722;0
-1.353;1.491;0.585;True;0.001044365;0.7911271
-1.353;1.491;0.335;True;0.0004323806;0.9135239
-1.353;1.241;0.585;True;0.002610199;0.4779601
-1.353;1.241;0.335;False;0.03110717;0
-1.603;1.491;0.585;False;0.08142656;0
-1.603;1.491;0.335;False;0.07517613;0
-1.603;1.241;0.585;False;0.03316122;0
-1.603;1.241;0.335;False;0.04240575;0
-1.353;1.491;0.08499998;False;0.03167406;0
-1.353;1.491;-0.165;False;0.1491347;0
-1.353;1.241;0.08499998;False;0.01155909;0
-1.353;1.241;-0.165;False;0.08543637;0
-1.603;1.491;0.08499998;False;0.1394086;0
-1.603;1.491;-0.165;False;0.2509454;0
-1.603;1.241;0.08499998;False;0.0991105;0
-1.603;1.241;-0.165;False;0.2046084;0
-0.8529999;0.9910001;1.585;False;0.2576486;0
-0.8529999;0.9910001;1.335;False;0.03307651;0
-0.8529999;0.7410001;1.585;False;0.3286743;0
-0.8529999;0.7410001;1.335;False;0.1201032;0
-1.103;0.9910001;1.585;False;0.3064962;0
-1.103;0.9910001;1.335;False;0.0904488;0
-1.103;0.7410001;1.585;False;0.3739637;0
-1.103;0.7410001;1.335;False;0.1705236;0
-0.8529999;0.9910001;1.085;True;0.0001537153;0.9692569
-0.8529999;0.9910001;0.835;True;0.0003589985;0.9282003
-0.8529999;0.7410001;1.085;True;0.001020665;0.7958669
-0.8529999;0.7410001;0.835;True;0.000229565;0.954087
-1.103;0.9910001;1.085;True;8.697625E-05;0.9826047
-1.103;0.9910001;0.835;True;5.266292E-05;0.9894674
-1.103;0.7410001;1.085;False;0.02048007;0
-1.103;0.7410001;0.835;True;0.0003343019;0.9331396
-0.8529999;0.4910001;1.585;False;0.4393456;0
-0.8529999;0.4910001;1.335;False;0.2464191;0
-0.8529999;0.2410001;1.585;False;0.5824485;0
-0.8529999;0.2410001;1.335;False;0.4066901;0
-1.103;0.4910001;1.585;False;0.4806349;0
-1.103;0.4910001;1.335;False;0.2911614;0
-1.103;0.2410001;1.585;False;0.6196781;0
-1.103;0.2410001;1.335;False;0.4452077;0
-0.8529999;0.4910001;1.085;False;0.1021019;0
-0.8529999;0.4910001;0.835;False;0.05265507;0
-0.8529999;0.2410001;1.085;False;0.2801036;0
-0.8529999;0.2410001;0.835;False;0.2277007;0
-1.103;0.4910001;1.085;False;0.1410878;0
-1.103;0.4910001;0.835;False;0.0612658;0
-1.103;0.2410001;1.085;False;0.3091355;0
-1.103;0.2410001;0.835;False;0.2145684;0
-1.353;0.9910001;1.585;False;0.5487241;0
-1.353;0.9910001;1.335;False;0.3187648;0
-1.353;0.7410001;1.585;False;0.6006593;0
-1.353;0.7410001;1.335;False;0.3772976;0
-1.603;0.9910001;1.585;False;0.6553739;0
-1.603;0.9910001;1.335;False;0.4435341;0
-1.603;0.7410001;1.585;False;0.7029731;0
-1.603;0.7410001;1.335;False;0.4969354;0
-1.353;0.9910001;1.085;False;0.1149215;0
-1.353;0.9910001;0.835;False;0.04298808;0
-1.353;0.7410001;1.085;False;0.1116666;0
-1.353;0.7410001;0.835;False;0.02174;0
-1.603;0.9910001;1.085;False;0.184255;0
-1.603;0.9910001;0.835;False;0.07695319;0
-1.603;0.7410001;1.085;False;0.2506735;0
-1.603;0.7410001;0.835;False;0.1456656;0
-1.353;0.4910001;1.585;False;0.560627;0
-1.353;0.4910001;1.335;False;0.378322;0
-1.353;0.2410001;1.585;False;0.6927214;0
-1.353;0.2410001;1.335;False;0.5233277;0
-1.603;0.4910001;1.585;False;0.6745794;0
-1.603;0.4910001;1.335;False;0.5028086;0
-1.603;0.2410001;1.585;False;0.7980245;0
-1.603;0.2410001;1.335;False;0.6367273;0
-1.353;0.4910001;1.085;False;0.2276096;0
-1.353;0.4910001;0.835;False;0.1197557;0
-1.353;0.2410001;1.085;False;0.4309777;0
-1.353;0.2410001;0.835;False;0.2895437;0
-1.603;0.4910001;1.085;False;0.4141822;0
-1.603;0.4910001;0.835;False;0.2709063;0
-1.603;0.2410001;1.085;False;0.5497509;0
-1.603;0.2410001;0.835;False;0.42094;0
-0.8529999;0.9910001;0.585;True;0.0001719293;0.9656141
-0.8529999;0.9910001;0.335;True;9.007191E-05;0.9819856
-0.8529999;0.7410001;0.585;True;0.000537655;0.892469
-0.8529999;0.7410001;0.335;True;0.001016464;0.7967071
-1.103;0.9910001;0.585;True;1.165343E-05;0.9976693
-1.103;0.9910001;0.335;True;0.001010612;0.7978776
-1.103;0.7410001;0.585;True;0.0002470704;0.9505859
-1.103;0.7410001;0.335;True;0.0005709504;0.8858099
-0.8529999;0.9910001;0.08499998;True;0.0003107798;0.937844
-0.8529999;0.9910001;-0.165;True;6.375069E-05;0.9872499
-0.8529999;0.7410001;0.08499998;True;0.0002205918;0.9558817
-0.8529999;0.7410001;-0.165;True;0.0002061439;0.9587712
-1.103;0.9910001;0.08499998;True;0.0004225006;0.9154999
-1.103;0.9910001;-0.165;True;0.0005789972;0.8842006
-1.103;0.7410001;0.08499998;True;0.0001855888;0.9628822
-1.103;0.7410001;-0.165;False;0.0219363;0
-0.8529999;0.4910001;0.585;True;0.0003971572;0.9205686
-0.8529999;0.4910001;0.335;True;0.002637739;0.4724522
-0.8529999;0.2410001;0.585;False;0.1516907;0
-0.8529999;0.2410001;0.335;False;0.1105775;0
-1.103;0.4910001;0.585;True;0.001108695;0.7782609
-1.103;0.4910001;0.335;True;0.002694016;0.4611968
-1.103;0.2410001;0.585;False;0.1288474;0
-1.103;0.2410001;0.335;False;0.1048778;0
-0.8529999;0.4910001;0.08499998;True;0.000386859;0.9226282
-0.8529999;0.4910001;-0.165;False;0.05864096;0
