-0.728;1.116;0.71;False
-0.728;1.116;0.71;True
-0.378;1.466;1.06;False
-0.378;1.466;0.36;True
-0.378;0.766;1.06;True
-0.378;0.766;0.36;True
-1.078;1.466;1.06;False
-1.078;1.466;0.36;True
-1.078;0.766;1.06;True
-1.078;0.766;0.36;True
-0.203;1.641;1.235;False
-0.203;1.641;0.8849999;False
-0.203;1.291;1.235;False
-0.203;1.291;0.8849999;False
-0.553;1.641;1.235;False
-0.553;1.641;0.8849999;False
-0.553;1.291;1.235;False
-0.553;1.291;0.8849999;True
-0.203;1.641;0.535;False
-0.203;1.641;0.185;False
-0.203;1.291;0.535;True
-0.203;1.291;0.185;True
-0.553;1.641;0.535;True
-0.553;1.641;0.185;True
-0.553;1.291;0.535;True
-0.553;1.291;0.185;True
-0.203;0.941;1.235;False
-0.203;0.941;0.8849999;True
-0.203;0.591;1.235;False
-0.203;0.591;0.8849999;True
-0.553;0.941;1.235;False
-0.553;0.941;0.8849999;True
-0.553;0.591;1.235;False
-0.553;0.591;0.8849999;True
-0.203;0.941;0.535;True
-0.203;0.941;0.185;True
-0.203;0.591;0.535;True
-0.203;0.591;0.185;True
-0.553;0.941;0.535;True
-0.553;0.941;0.185;True
-0.553;0.591;0.535;True
-0.553;0.591;0.185;True
-0.9029999;1.641;1.235;False
-0.9029999;1.641;0.8849999;False
-0.9029999;1.291;1.235;False
-0.9029999;1.291;0.8849999;True
-1.253;1.641;1.235;False
-1.253;1.641;0.8849999;False
-1.253;1.291;1.235;False
-1.253;1.291;0.8849999;False
-0.9029999;1.641;0.535;True
-0.9029999;1.641;0.185;True
-0.9029999;1.291;0.535;False
-0.9029999;1.291;0.185;True
-1.253;1.641;0.535;False
-1.253;1.641;0.185;False
-1.253;1.291;0.535;True
-1.253;1.291;0.185;True
-0.9029999;0.941;1.235;False
-0.9029999;0.941;0.8849999;True
-0.9029999;0.591;1.235;False
-0.9029999;0.591;0.8849999;False
-1.253;0.941;1.235;False
-1.253;0.941;0.8849999;True
-1.253;0.591;1.235;False
-1.253;0.591;0.8849999;True
-0.9029999;0.941;0.535;False
-0.9029999;0.941;0.185;True
-0.9029999;0.591;0.535;True
-0.9029999;0.591;0.185;True
-1.253;0.941;0.535;True
-1.253;0.941;0.185;True
-1.253;0.591;0.535;True
